object_id,right_ascension,declination,ellipticity,position_angle,point_like_prob,extended_prob,blended_prob,det_quality_flag
2730563163644697367,273.0563163658626,64.46973672728897,0.12739528715610504,9.049379348754883,0.0033179866150021553,nan,nan,0
2729775804644699441,272.97758048878904,64.46994417641794,0.09786156564950943,-11.217948913574219,8.972167415777221e-05,nan,nan,0
2721617243644698409,272.16172434036946,64.46984093929187,0.26932865381240845,-53.090938568115234,3.487576449856533e-09,nan,nan,0
2721791870644701320,272.17918708010126,64.47013202976406,0.5151835680007935,-71.16996002197266,4.356915894732083e-08,nan,nan,0
2723580306644705851,272.3580306774559,64.47058516765186,0.17124627530574799,-39.19902801513672,5.191929176362464e-06,nan,nan,0
2730862349644703365,273.0862349173861,64.4703365567892,0.24898436665534973,-22.34191131591797,0.003928467631340027,nan,nan,0
2702484015644303849,270.2484015768354,64.4303849645864,0.13644619286060333,-3.3653855323791504,0.0009517857106402516,nan,nan,0
2701658894644303463,270.16588945259696,64.43034631058319,0.3887627422809601,-13.292135238647461,0.0003528957022354007,nan,nan,0
2703905817644304827,270.39058178670484,64.43048271425552,0.1502382755279541,-4.097818374633789,nan,nan,nan,0
2704808188644305498,270.48081880428,64.43054985335029,0.4363343417644501,47.30447006225586,2.5935045414371416e-05,nan,nan,0
2704798522644307159,270.4798522606418,64.43071597622969,0.08809087425470352,-5.8224382400512695,0.2726420760154724,nan,nan,0
2703420365644308910,270.34203653496877,64.4308910732397,0.21977809071540833,55.13486099243164,0.04294891655445099,nan,nan,0
2697957735644301703,269.7957735934395,64.43017033291687,0.5499471426010132,72.74485778808594,6.490649866464082e-07,nan,nan,0
2675059930670834758,267.50599306210495,67.08347589070446,0.15530015528202057,-12.590460777282715,0.013327871449291706,nan,nan,0
2670108980670840830,267.0108980113392,67.08408306328019,0.34216898679733276,-4.855142116546631,0.004298461135476828,nan,nan,0
2676053120670836387,267.6053120262109,67.08363872829288,0.6014346480369568,-26.595754623413086,5.308420895744348e-06,nan,nan,0
2668575518670843787,266.8575518088921,67.08437871750968,0.16707247495651245,-33.583980560302734,7.322330475290073e-08,nan,nan,0
2676725021670836038,267.672502133249,67.08360385530634,0.44851192831993103,-85.60025787353516,0.013571917079389095,nan,nan,0
2670327470670847802,267.0327470681639,67.08478022755013,0.7441983222961426,-41.00870895385742,0.0007834511925466359,nan,nan,0
2666615110670842680,266.6615110083503,67.08426809056378,0.5779871344566345,81.65038299560547,0.0006401254213415086,nan,nan,0
2665301310670839395,266.53013104676506,67.08393959623018,0.033238485455513,44.02023696899414,0.008238116279244423,nan,nan,0
2726948316644711355,272.6948316741703,64.47113551717192,0.019599298015236855,-46.40491485595703,0.880193293094635,nan,nan,0
2720673518644703341,272.0673518921303,64.47033418586416,0.25234824419021606,81.38560485839844,3.115838626399636e-05,nan,nan,0
2720690530644703558,272.06905307264645,64.47035583054638,0.056159857660532,24.701427459716797,0.015295260585844517,nan,nan,0
2726431749644716824,272.64317495684594,64.47168246319035,0.07329858094453812,55.23042297363281,0.9453384280204773,nan,nan,0
2721975922644715319,272.19759220294577,64.47153194726836,0.2234809249639511,38.61028289794922,2.7507134291226976e-05,nan,nan,0
2724875870644721476,272.48758709402506,64.47214766723712,0.1159125342965126,-40.58844757080078,0.0027524391189217567,nan,nan,0
2726520306644722515,272.6520306065355,64.4722515240672,0.32260847091674805,34.60182189941406,0.00013961564400233328,nan,nan,0
-595796861491075380,59.579686162212305,-49.10753805144158,0.39900627732276917,-80.54505920410156,0.0006759934476576746,nan,nan,0
-593497311491067079,59.349731136829035,-49.10670798848933,0.15607576072216034,-65.49009704589844,0.014171072281897068,nan,nan,0
-598103197491067191,59.81031972444429,-49.106719175207246,0.3352559804916382,-29.655118942260742,4.739952782983892e-05,nan,nan,0
-598664690491063018,59.866469097522625,-49.106301898921956,0.493181049823761,-33.483768463134766,0.00017337022291030735,nan,nan,0
-593835133491062755,59.38351338535099,-49.10627551994088,0.019412336871027946,-51.48108673095703,1.0730292387961526e-06,nan,nan,0
-599817687491058778,59.98176878021899,-49.10587780473271,0.11140655726194382,-53.253997802734375,0.0008576763793826103,nan,nan,0
2703526916644317457,270.35269165834444,64.43174579594935,0.3630659878253937,-4.519835472106934,0.003337525064125657,nan,nan,0
2706541764644314620,270.65417640808465,64.43146206598938,0.47505125403404236,-57.729312896728516,5.775444833489018e-07,nan,nan,0
2708265634644310474,270.8265634166317,64.43104741012331,0.42332345247268677,15.723114013671875,0.10100853443145752,nan,nan,0
2706632422644315702,270.66324223770124,64.43157027664334,0.42167702317237854,5.200932502746582,0.0014151124050840735,nan,nan,0
2701528220644320846,270.1528220687955,64.4320846950619,0.3648964464664459,21.974754333496094,9.36655342229642e-05,nan,nan,0
2699286856644316852,269.92868565995434,64.43168525769855,0.10417624562978745,-71.49466705322266,2.0318699966992426e-07,nan,nan,0
2675997631670843031,267.5997631937761,67.08430315002344,0.047368213534355164,18.84935760498047,0.9087945818901062,nan,nan,0
2673054658670850623,267.3054658096311,67.08506230552473,0.402350515127182,-80.57324981689453,3.43790489409912e-08,nan,nan,0
2672977466670854042,267.2977466340227,67.08540420565744,0.49710583686828613,20.61458969116211,4.488643767786016e-08,nan,nan,0
2665419363670848188,266.5419363137267,67.08481889476431,0.43625280261039734,80.77212524414062,1.4147831279842649e-06,nan,nan,0
2673840532670855586,267.3840532686237,67.08555861836227,0.23635663092136383,55.77812957763672,0.011317914351820946,nan,nan,0
2676383260670849472,267.6383260028241,67.08494722155983,0.3278338611125946,37.91313934326172,0.0,nan,nan,0
2669751953670860821,266.975195398351,67.08608219324368,0.054334256798028946,61.71406555175781,0.0007753415266051888,nan,nan,0
2722295681644723322,272.2295681179945,64.47233222440278,0.19236387312412262,79.60920715332031,0.003639455884695053,nan,nan,0
2722384291644724778,272.2384291002212,64.47247786155921,0.2442070096731186,54.28779602050781,0.0002852291218005121,nan,nan,0
2729023340644726738,272.9023340190764,64.47267383548959,0.4268072247505188,-38.86308288574219,0.001049307407811284,nan,nan,0
2729697238644725910,272.9697238911858,64.47259100417119,0.13762180507183075,83.0362548828125,0.5007538199424744,nan,nan,0
2725286323644730700,272.5286323994879,64.47307008060767,0.046298395842313766,18.83230972290039,1.5214430959531455e-06,nan,nan,0
2727981374644729695,272.7981374251211,64.47296959341466,0.22238968312740326,60.98759460449219,0.008397914469242096,nan,nan,0
