object_id,right_ascension,declination,ellipticity,position_angle,point_like_prob,det_quality_flag
2753313161649746343,275.33131615523394,64.97463430533053,0.4795399606227875,-12.639967918395996,0.0,0
2751363596649746476,275.1363596727056,64.9746476525003,0.031033843755722046,34.34946823120117,0.7083737850189209,0
2749694243649745689,274.96942432835755,64.97456899102083,0.4535442292690277,-85.29396057128906,5.17982562087127e-06,0
2757504678649740968,275.75046789061423,64.97409684558824,0.5472913980484009,-50.656246185302734,1.4407119941495239e-09,0
-584849289477919742,58.484928954299576,-47.79197425314809,0.22330763936042786,2.05183482170105,0.0,0
-586279363477918078,58.62793633149631,-47.79180786477531,0.07084875553846359,-78.5340347290039,0.030250350013375282,0
-581702159477911739,58.170215969587865,-47.79117393555791,0.25861018896102905,-89.93685150146484,0.0006008869386278093,0
-582598751477912046,58.2598751246354,-47.79120469625939,0.1763601154088974,1.6395725011825562,0.009989742189645767,0
-583723461477911194,58.372346103247374,-47.79111946339298,0.6814424395561218,37.71234130859375,1.6839845784488716e-06,0
-586159489477909726,58.6159489512297,-47.79097264519414,0.6904287338256836,-20.161155700683594,1.242454885641564e-07,0
-584714401477909648,58.47144013815395,-47.79096486815114,0.13440687954425812,-8.0719575881958,0.0012754257768392563,0
2629474520655523155,262.9474520762789,65.55231552792111,0.4424348473548889,61.52248764038086,0.00013962795492261648,0
2629849598655525599,262.9849598857392,65.55255995220743,0.6609721779823303,39.13291549682617,8.244492164521944e-06,0
2631310064655521815,263.1310064711239,65.5521815327812,0.04245708882808685,-52.78738021850586,2.342716697967262e-06,0
2629569867655527386,262.9569867868669,65.55273867451221,0.34215429425239563,-5.990994930267334,0.00020504096755757928,0
2625327202655530690,262.532720254011,65.55306902413226,0.6386458277702332,-42.63142013549805,0.004574113991111517,0
2753315130649749341,275.3315130140503,64.97493416026848,0.6447206735610962,-52.42796325683594,1.1320325938868336e-06,0
2752920518649750235,275.292051807499,64.97502351633146,0.255414217710495,-43.10966110229492,0.03966730087995529,0
2756274025649747957,275.62740251593675,64.9747957317739,0.14285412430763245,-15.87973403930664,0.0028272029012441635,0
2754261942649752012,275.42619429716734,64.97520120683416,0.10659263283014297,52.974700927734375,0.0054895938374102116,0
2755257273649753486,275.52572738283123,64.97534866343304,0.5586798787117004,-56.20025634765625,0.006167354993522167,0
2757104147649749515,275.7104147418101,64.97495158656528,0.37917599081993103,-40.013526916503906,0.0,0
2754152679649755809,275.41526790383534,64.975580987498,0.16688843071460724,-72.89083862304688,0.012024731375277042,0
2631906211655522854,263.19062113091485,65.55228546241335,0.20479801297187805,-43.99993133544922,1.6999902072711848e-06,0
2629713695655531907,262.97136959042854,65.55319079055678,0.1612333357334137,-55.34451675415039,0.0011833248427137733,0
2630455600655531010,263.04556000991647,65.55310108517169,0.3141065835952759,-72.25518798828125,0.016113560646772385,0
2628434904655535196,262.8434904982733,65.55351962892023,0.24951189756393433,47.32571029663086,0.08215383440256119,0
2627064939655536627,262.706493969163,65.55366278305242,0.08304576575756073,39.70122146606445,0.00017728777311276644,0
2624645769655538391,262.46457691613966,65.55383911128973,0.03972595930099487,-46.84879684448242,0.9803603291511536,0
2625029544655538851,262.5029544911956,65.55388512265141,0.44713589549064636,-74.41395568847656,0.00020386744290590286,0
2631851488655530492,263.1851488228096,65.55304928675076,0.3697074353694916,-6.982017993927002,0.002693353220820427,0
-586833456477906200,58.683345621376894,-47.7906200538802,0.5022246837615967,-13.450626373291016,0.0,0
-583359206477906429,58.33592062946016,-47.790642947596005,0.2883738577365875,2.3714728355407715,2.9472372261807323e-05,0
-584125872477899333,58.412587248572,-47.78993331601782,0.5294259786605835,-11.501334190368652,0.00222588237375021,0
-583163908477896468,58.316390899180305,-47.789646888838796,0.11735017597675323,-76.4962158203125,0.20631472766399384,0
-583219857477892805,58.32198572362099,-47.789280520886244,0.4017672836780548,51.853912353515625,0.0,0
-583510310477892410,58.3510310291385,-47.78924103916648,0.457785427570343,23.080026626586914,2.327089632103707e-09,0
-584741936477890447,58.47419364096708,-47.78904475332911,0.4914758801460266,53.71049118041992,0.0,0
2750000154649754564,275.0000154613122,64.97545643619596,0.5718918442726135,2.4509425163269043,1.1130137700376963e-08,0
2746935129649750166,274.6935129972718,64.97501662648638,0.4316455125808716,68.18112182617188,7.61409173719585e-05,0
2756443860649756817,275.6443860995705,64.97568174978821,0.21572372317314148,-27.1015682220459,0.006901970598846674,0
2750151997649761065,275.01519974012297,64.97610658559744,0.17774662375450134,-31.615663528442383,0.06138874962925911,0
2747257916649754399,274.7257916229795,64.97543993772823,0.4733119010925293,39.73281478881836,2.933472131871895e-09,0
2751243530649764281,275.1243530054469,64.97642814346462,0.5177440047264099,13.556134223937988,0.0002503107243683189,0
2757702420649756559,275.7702420889098,64.97565593956307,0.3058497905731201,63.29384231567383,0.0,0
2757976791649755552,275.7976791733656,64.97555526527555,0.05625682324171066,55.939266204833984,0.014928480610251427,0
2628678073655539766,262.8678073961676,65.55397663913865,0.3336544632911682,13.674871444702148,0.0044437735341489315,0
2628287394655540620,262.82873941146914,65.55406207363565,0.2692013382911682,6.750222206115723,0.0057895309291779995,0
2626106163655542087,262.6106163770626,65.55420878923977,0.05593004822731018,-89.2594223022461,0.028439387679100037,0
2627368663655543529,262.7368663564453,65.55435292127294,0.37574028968811035,-59.46343231201172,0.0009319112286902964,0
2628682814655545950,262.8682814141097,65.55459506346747,0.3913562297821045,52.87371826171875,0.0002341656800126657,0
2623508022655546171,262.3508022438053,65.55461719820677,0.25383099913597107,-71.59810638427734,0.01635855808854103,0
2627902064655549799,262.79020649523227,65.55497998834042,0.3548216223716736,-84.12152099609375,6.758538074791431e-05,0
2626009765655550587,262.60097655301286,65.5550587282798,0.18034718930721283,15.008124351501465,0.00047514899051748216,0
2754806284649765647,275.4806284610187,64.97656470112703,0.24201808869838715,65.30266571044922,0.1759803593158722,0
2753337209649768298,275.3337209639131,64.97682989982766,0.4089341163635254,20.030027389526367,0.0027555497363209724,0
2754318154649767703,275.4318154208881,64.97677031642807,0.5355504155158997,-29.123918533325195,3.88253113214887e-07,0
2756635855649763863,275.66358557284116,64.97638638328525,0.5019079446792603,34.15256118774414,9.311591497862537e-07,0
2753918718649768861,275.3918718335188,64.97688614203722,0.6644836664199829,-28.748371124267578,0.0,0
2750273358649769672,275.02733585367724,64.97696724805013,0.37436604499816895,44.57754135131836,0.009063190780580044,0
2626224536655551329,262.62245369346084,65.555132934589,0.28492942452430725,-11.724735260009766,0.014935040846467018,0
2629899269655550193,262.98992694071734,65.55501936880383,0.46350178122520447,8.690585136413574,0.0,0
2630854355655551768,263.08543555189345,65.55517689577613,0.19406571984291077,-36.487586975097656,1.9820184604668611e-07,0
2630063774655554337,263.0063774757147,65.55543375224163,0.0753258541226387,30.57910919189453,0.02851271815598011,0
2624494333655558912,262.4494333086417,65.55589128416874,0.15311028063297272,31.857940673828125,0.7067835927009583,0
2624461453655558951,262.44614533424,65.55589514216845,0.06527141481637955,52.01396942138672,0.9215483069419861,0
2625277284655563087,262.5277284884793,65.55630878593371,0.11720462143421173,-14.303894996643066,0.018178703263401985,0
2627238902655563696,262.72389028401017,65.55636960131113,0.36767181754112244,25.950590133666992,9.29837085550389e-07,0
