object_id,right_ascension,declination,ellipticity,position_angle,point_like_prob,extended_prob,blended_prob,det_quality_flag
-657939052467563407,65.79390528301604,-46.75634078791629,0.0570498742163181,52.31844711303711,4.665938604375697e-07,,,0
2680113436661615052,268.01134363175703,66.16150522515288,0.0419813655316829,-75.90438842773438,0.2779679000377655,,,0
-634104497490767558,63.41044974746261,-49.076755884305896,0.0407181233167648,-68.01526641845703,9.445866453461348e-05,,,0
-632122970490759364,63.21229701774171,-49.07593649366319,0.0245471484959125,19.543848037719727,0.9590970277786256,,,0
2671475403661640693,267.1475403807136,66.16406931321843,0.0203647203743457,-74.2155990600586,0.0237851087003946,,,0
-572411160505291269,57.241116042504586,-50.52912694735848,0.0327002666890621,28.137413024902344,2.327973788851523e-06,,,0
-608627427463105343,60.86274275364515,-46.310534325145085,0.0609961785376071,27.60523796081543,0.0014855625340715,,,0
-614071519463103377,61.40715192088612,-46.31033771734392,0.0662605017423629,-3.1008896827697754,0.9998957514762878,,,0
-613466701463100812,61.34667018479254,-46.310081286949945,0.0506134927272796,6.158448219299316,0.9492719173431396,,,0
-574635906501418026,57.4635906809328,-50.14180269796625,0.0407680831849575,67.8548583984375,0.0001833599089877,,,0
-638538675465505945,63.853867567267066,-46.5505945659571,0.0529424212872982,28.634668350219727,0.0526771061122417,,,0
2729190372661613233,272.9190372379156,66.16132332216759,0.0551981776952743,37.66339111328125,3.007247323694173e-05,,,0
2722363354661621805,272.2363354923898,66.16218058938638,0.0347321331501007,74.43428039550781,0.8721767067909241,,,0
-530703382271766539,53.07033823877293,-27.176653953656416,0.0506223365664482,55.925907135009766,,,,0
-514127960270805662,51.412796086301626,-27.08056625030065,0.0107242595404386,6.199212551116943,,,,0
-512964276270791400,51.29642763944081,-27.07914001893735,0.0461955443024635,-18.026535034179688,,,,0
-511831856270760806,51.183185607595455,-27.07608060949972,0.019320910796523,-85.0562744140625,,,,0
-624683420480003598,62.46834209231263,-48.00035989375262,0.0623089335858821,62.30755233764648,0.0001278869021916,,,0
-623806861479998485,62.380686163403794,-47.999848567548334,0.0653914883732795,-31.64912414550781,0.0011850795708596,,,0
-525896160291669610,52.58961604539044,-29.16696103518637,0.0277788527309894,9.081048011779783,0.0005134323146194,,,0
-567164268499124280,56.716426885035695,-49.91242805224184,0.0048824492841959,23.522077560424805,0.0498020350933074,,,0
-525975232291650204,52.597523240079454,-29.165020463823662,0.0427295379340648,-45.32812881469727,0.9189496040344238,,,0
-524788619291650108,52.478861941928606,-29.16501089204764,0.0623623728752136,9.170062065124512,0.0251382887363433,,,0
-523946904291649775,52.39469041581256,-29.16497759142916,0.0154127003625035,-10.364632606506348,0.1353677660226822,,,0
-573117823499109388,57.311782362470346,-49.91093882103552,0.0166320893913507,-16.68989372253418,0.9880098104476928,,,0
-618669147479977822,61.86691476825828,-47.99778225590526,0.0090141100808978,-60.86125183105469,0.8712062239646912,,,0
-582682541473542727,58.26825412775554,-47.354272792489496,0.0664129927754402,-86.32437133789062,,,,0
-580616444473525286,58.06164447555341,-47.352528672718925,0.0613323897123336,27.928674697875977,,,,0
-556483325495030545,55.648332502713984,-49.50305459809714,0.0570285767316818,29.909090042114254,0.982904613018036,,,0
-529107943270501967,52.910794315184,-27.05019674365926,0.0371045358479023,-51.19954681396485,0.0008775533642619,,,0
-513059558270373630,51.30595589178356,-27.03736305010625,0.0516177415847778,6.60853910446167,0.6370325684547424,,,0
2726593549658675216,272.6593549273069,65.86752168060305,0.0266245510429143,-49.85931015014648,1.9337697665378076e-08,,,0
2720410385658683551,272.04103853390154,65.86835514200227,0.0630806758999824,-18.670711517333984,7.415928121190518e-05,,,0
-530182104270481083,53.01821044464312,-27.04810831266925,0.0207413062453269,-33.20015335083008,0.8862177133560181,,,0
2725169488658697600,272.5169488589712,65.86976006178253,0.0400249995291233,23.47970199584961,0.0031106038950383,,,0
-601969018501033636,60.19690186049817,-50.10336365088819,0.0673590302467346,19.961748123168945,,,,0
-647037879491092421,64.70378792035294,-49.10924214450464,0.0537885315716266,34.406497955322266,0.999154806137085,,,0
-579021448502254335,57.90214484379055,-50.22543358780334,0.0404915623366832,2.878203630447388,,,,0
-647152619491081150,64.71526193658491,-49.10811508425534,0.0586493872106075,-23.69976806640625,0.0070278672501444,,,0
2630890361654632064,263.08903614124284,65.4632064245057,0.0682105123996734,76.84648895263672,0.9619569182395936,,,0
2750653206649292196,275.06532069720606,64.92921968001622,0.0490673072636127,-52.53749465942383,7.032770668047306e-07,,,0
2631887495654631751,263.1887495610139,65.46317516112134,0.0620683096349239,75.33821105957031,0.4843394756317138,,,0
2736110399664161053,273.61103995059165,66.41610534401443,0.0454086512327194,-37.56605911254883,0.4614481031894684,,,0
2677587352651749193,267.7587352759048,65.1749193448441,0.0396021492779254,32.21924591064453,0.9869322776794434,,,0
2679105101651756486,267.9105101299993,65.17564861474352,0.0177062451839447,5.178628921508789,0.7405695915222168,,,0
2721448845650051824,272.14488451442435,65.00518242915462,0.0224833488464355,46.143516540527344,0.9634843468666076,,,0
