object_id,right_ascension,declination,ellipticity,position_angle,point_like_prob,extended_prob,blended_prob,det_quality_flag
2670327470670847802,267.0327470681639,67.08478022755013,0.7441983222961426,-41.00870895385742,0.0007834511925466,,,0
2666419151670857788,266.6419151438058,67.0857788039743,0.7872257232666016,-18.94089126586914,0.0002824319235514,,,0
2720681833644723935,272.0681833828659,64.47239350991372,0.6528199315071106,86.15504455566406,0.0,,,0
2699037561644324849,269.9037561827004,64.43248498331374,0.7352024912834167,25.67711639404297,3.2426320103695616e-05,,,0
-660409425482358646,66.04094255021661,-48.23586467358724,0.6637784242630005,1.5754948854446411,,,,0
2646129692676332857,264.61296922497684,67.6332857387511,0.6951979994773865,-81.72761535644531,4.811167673324235e-05,,,0
-659642817467620230,65.96428174212342,-46.76202306521873,0.6565902233123779,28.45290946960449,2.0364514341508769e-07,,,0
-660643698467613585,66.06436986241748,-46.76135856747138,0.6855306029319763,88.56483459472656,4.196715508442139e-06,,,0
-582406121473626061,58.24061212234783,-47.36260618529107,0.8985981941223145,5.913540363311768,,,,0
-559560232495068172,55.95602322392475,-49.50681725695362,0.7298417091369629,4.341522216796875,2.98793156616739e-06,,,0
-585338789510185073,58.53387891161005,-51.01850739226256,0.6503326892852783,19.541019439697266,5.423098173196195e-06,,,0
-583861984510181145,58.38619849361877,-51.01811451991423,0.6715237498283386,44.40706634521485,8.194264156102803e-10,,,0
-580870713473575518,58.087071347946704,-47.35755182557374,0.7428082227706909,1.9077682495117188,,,,0
-514644200270411090,51.46442005617721,-27.041109068412627,0.7774373888969421,57.909446716308594,6.925326943019172e-06,,,0
-516531160270393289,51.653116076229495,-27.039328926566665,0.6718194484710693,-41.430606842041016,4.64132625666025e-08,,,0
2746885426649258123,274.68854265136633,64.92581235072817,0.650475800037384,18.924211502075195,0.0003841528960037,,,0
2626148314654615769,262.6148314368346,65.46157691092657,0.6979272961616516,72.4677963256836,0.0011651121312752,,,0
2625390370654621542,262.53903704667425,65.46215429117942,0.7018607258796692,-72.50773620605469,0.0002538129338063,,,0
-661187409467364999,66.11874091181095,-46.73649994252006,0.8337399959564209,-6.392337799072266,,,,0
2723371054644754882,272.3371054821416,64.47548823665821,0.6559593677520752,34.98839569091797,0.0,,,0
-594025935491029778,59.40259351015002,-49.10297785991733,0.7071327567100525,1.7993192672729492,4.190665640635416e-05,,,0
2698667272644359024,269.8667272984969,64.43590243155009,0.7424358129501343,-68.44095611572266,0.0004835811269003,,,0
